code;name;category;id;volume;price;cap;volume_2012_1;price_2012_1;cap_2012_1;volume_2012_2;price_2012_2;cap_2012_2;volume_2012_3;price_2012_3;cap_2012_3;volume_2012_4;price_2012_4;cap_2012_4;volume_2013_1;price_2013_1;cap_2013_1;volume_2013_2;price_2013_2;cap_2013_2;volume_2013_3;price_2013_3;cap_2013_3;volume_2013_4;price_2013_4;cap_2013_4;volume_2014_1;price_2014_1;cap_2014_1;volume_2014_2;price_2014_2;cap_2014_2;volume_2014_3;price_2014_3;cap_2014_3;volume_2014_4;price_2014_4;cap_2014_4;volume_2015_1;price_2015_1;cap_2015_1;volume_2015_2;price_2015_2;cap_2015_2;volume_2015_3;price_2015_3;cap_2015_3;volume_2015_4;price_2015_4;cap_2015_4;volume_2016_1;price_2016_1;cap_2016_1;volume_2016_2;price_2016_2;cap_2016_2;volume_2016_3;price_2016_3;cap_2016_3;volume_2016_4;price_2016_4;cap_2016_4;volume_2017_1;price_2017_1;cap_2017_1;volume_2017_2;price_2017_2;cap_2017_2;volume_2017_3;price_2017_3;cap_2017_3;volume_2017_4;price_2017_4;cap_2017_4;volume_2018_1;price_2018_1;cap_2018_1;volume_2018_2;price_2018_2;cap_2018_2;volume_2018_3;price_2018_3;cap_2018_3;volume_2018_4;price_2018_4;cap_2018_4;volume_2019_1;price_2019_1;cap_2019_1;volume_2019_2;price_2019_2;cap_2019_2;volume_2019_3;price_2019_3;cap_2019_3;volume_2019_4;price_2019_4;cap_2019_4;volume_2020_1;price_2020_1;cap_2020_1;volume_2020_2;price_2020_2;cap_2020_2;volume_2020_3;price_2020_3;cap_2020_3;volume_2020_4;price_2020_4;cap_2020_4
UFMO;"ОАО ""УМПО""";aо;1-01-30132-D;284483373,0;;;284483373,0;25,825;7346783107,73;284483373,0;26,57;7558723220,61;309114463,0;24,757;7652746760,49;309114463,0;18,582;5743964951,47;309114463,0;17,507;5411666903,74;309114463,0;16,827;5201469068,9;309114463,0;18,985;5868538080,06;467288571,0;19,11;8929884591,81;467288571,0;15,316;7156991753,44;467288571,0;17,046;7965400981,27;467288571,0;21,437;10017265096,53;467288571,0;20,25;9462593562,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UKUZ;"ПАО ""Южный Кузбасс""";aо;1-02-10591-F;36109217,0;1827,4;65985983145,8;36109217,0;2423,7;87517909242,9;36109217,0;2469,5;89171711381,5;36109217,0;2064,3;74540256653,1;36109217,0;2263,7;81740434522,9;36109217,0;1535,5;55445702703,5;36109217,0;1104,7;39889852019,9;36109217,0;1604,4;57933627754,8;36109217,0;1126,1;40662589263,7;36109217,0;855,4;30887824221,8;36109217,0;790,7;28551557881,9;36109217,0;588,3;21243052361,1;36109217,0;529,0;19101775793,0;36109217,0;601,0;21701639417,0;36109217,0;602,0;21737748634,0;36109217,0;821,0;29645667157,0;36109217,0;713,0;25745871721,0;36109217,0;751,0;27118021967,0;36109217,0;687,0;24807032079,0;36109217,0;804,0;29031810468,0;36109217,0;907,0;32751059819,0;36109217,0;825,0;29790104025,0;36109217,0;855,0;30873380535,0;36109217,0;850,0;30692834450,0;36109217,0;760,0;27443004920,0;36109217,0;770,0;27804097090,0;36109217,0;570,0;20582253690,0;36109217,0;660,0;23832083220,0;36109217,0;530,0;19137885010,0;36109217,0;596,0;21521093332,0;36109217,0;518,0;18704574406,0;36109217,0;514,0;18560137538,0;36109217,0;516,0;18632355972,0;36109217,0;470,0;16971331990,0;36109217,0;528,0;19065666576,0;36109217,0;514,0;18560137538,0;36109217,0;520,0;18776792840,0
UNAC;"ПАО ""ОАК""";aо;1-02-55306-E;201925962398,0;0,1823;36811102945,16;201925962398,0;0,2531;51107461082,93;204623976099,0;0,18799;38467261266,85;204623976099,0;0,15368;31446612646,89;204623976099,0;0,14227;29111853079,6;219654789158,0;0,13578;29824727271,87;;;;219654789158,0;0,12224;26850601426,67;219654789158,0;0,11519;25302035163,11;219654789158,0;0,10309;22644212214,3;219654789158,0;0,10256;22527795176,04;219654789158,0;0,09563;21005587487,18;219654789158,0;0,091;19988585813,38;219654789158,0;0,179;39318207259,28;219654789158,0;0,268;58867483494,34;235863749128,0;0,2585;60970779149,59;235863749128,0;0,4655;109794575219,08;235863749128,0;0,5995;141400317602,24;235863749128,0;0,5245;123710536417,64;361500994430,0;0,503;181835000198,29;361500994430,0;0,5765;208405323288,9;361500994430,0;0,7845;283597530130,34;361500994430,0;0,6095;220334856105,09;361500994430,0;0,8655;312879110679,17;361500994430,0;0,781;282332276649,83;361500994430,0;0,683;246905179195,69;361500994430,0;0,637;230276133451,91;447615343755,0;0,665;297664203597,08;447615343755,0;0,788;352720890878,94;492526129452,0;0,7;344768290616,4;492526129452,0;0,65;320141984143,8;492526129452,0;0,631;310783987684,21;492526129452,0;0,635;312754092202,02;492526129452,0;0,4655;229270913259,91;492526129452,0;0,4645;228778387130,45;492526129452,0;0,421;207353500499,29;492526129452,0;0,397;195532873392,44
UNKL;"ПАО ""Комбинат Южуралникель""";aо;1-01-00197-A;;;;;;;599737,0;2966,2;1778939889,4;599737,0;2880,1;1727302533,7;599737,0;1772,8;1063213753,6;599737,0;2757,7;1653894724,9;599737,0;2474,6;1484109180,2;599737,0;2100,4;1259687594,8;599737,0;1675,3;1004739396,1;599737,0;1397,6;838192431,2;599737,0;1275,5;764964543,5;599737,0;1021,7;612751292,9;599737,0;1120,0;671705440,0;599737,0;1365,0;818641005,0;599737,0;1770,0;1061534490,0;599737,0;1950,0;1169487150,0;599737,0;1720,0;1031547640,0;599737,0;1770,0;1061534490,0;599737,0;1680,0;1007558160,0;599737,0;1820,0;1091521340,0;599737,0;5970,0;3580429890,0;599737,0;4140,0;2482911180,0;599737,0;3000,0;1799211000,0;599737,0;2830,0;1697255710,0;599737,0;2810,0;1685260970,0;599737,0;2800,0;1679263600,0;599737,0;2860,0;1715247820,0;599737,0;2640,0;1583305680,0;599737,0;2320,0;1391389840,0;599737,0;2610,0;1565313570,0;599737,0;2550,0;1529329350,0;599737,0;2860,0;1715247820,0;599737,0;2940,0;1763226780,0;599737,0;2870,0;1721245190,0;599737,0;3680,0;2207032160,0;599737,0;7000,0;4198159000,0;599737,0;7750,0;4647961750,0
UPRO;"ПАО ""Юнипро""";aо;1-02-65104-D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63048706145,0;2,87;180949786636,15;63048706145,0;2,885;181895517228,33;63048706145,0;2,707;170672847534,52;63048706145,0;2,502;157747862774,79;63048706145,0;2,407;151758235691,02;63048706145,0;2,555;161089444200,48;63048706145,0;2,894;182462955583,63;63048706145,0;2,896;182589052995,92;63048706145,0;2,69;169601019530,05;63048706145,0;2,591;163359197621,7;63048706145,0;2,576;162413467029,52;63048706145,0;2,627;165628951042,92;63048706145,0;2,66;167709558345,7;63048706145,0;2,79;175905890144,55;63048706145,0;2,554;161026395494,33;63048706145,0;2,8;176536377206,0;63048706145,0;2,802;176662474618,29;63048706145,0;2,797;176347231087,57
URFD;ПАО УК ОРФ;aо;1-01-04326-D;70000000,0;5,981;418670000,0;70000000,0;5,7448;402136000,0;70000000,0;6,5931;461517000,0;70000000,0;6,5862;461034000,0;70000000,0;6,602;462140000,0;70000000,0;6,7525;472675000,0;70000000,0;6,8196;477372000,0;70000000,0;6,8145;477015000,0;70000000,0;;;70000000,0;;;70000000,0;;;70000000,0;;;70000000,0;;;70000000,0;;;70000000,0;;;70000000,0;3,71;259700000,0;70000000,0;;;70000000,0;3,6;252000000,0;70000000,0;;;70000000,0;5,56;389200000,0;70000000,0;4,73;331100000,0;70000000,0;4,79;335300000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URKA;"ПАО ""Уралкалий""";aо;1-01-00296-A;3094637905,0;233,53;722690789954,65;3094637905,0;222,69;689144915064,45;3094637905,0;245,72;760414426016,6;2936015891,0;258,69;759517950842,79;2936015891,0;235,32;690903259470,12;2936015891,0;231,4;679394077177,4;2936015891,0;218,35;641079069799,85;2936015891,0;169,44;497478532571,04;2936015891,0;172,38;506110419290,58;2936015891,0;165,97;487290557429,27;2936015891,0;156,48;459427766623,68;2936015891,0;140,74;413214876499,34;2936015891,0;130,05;381828866624,55;2936015891,0;151,95;446127614637,45;2936015891,0;144,35;423813893865,85;2936015891,0;194,1;569880684443,1;2936015891,0;178,1;522904430187,1;2936015891,0;169,9;498829099880,9;2936015891,0;176,05;516885597610,55;2936015891,0;179,05;525693645283,55;2936015891,0;165,2;485029825193,2;2936015891,0;162,85;478130187849,35;2936015891,0;125,05;367148787169,55;2936015891,0;139,2;408693412027,2;2936015891,0;117,1;343807460836,1;2936015891,0;113,2;332356998861,2;2936015891,0;103,7;304464847896,7;2936015891,0;82,8;243102115774,8;2936015891,0;83,82;246096851983,62;2936015891,0;87,36;256490348237,76;2936015891,0;87,6;257194992051,6;;;;;;;;;;;;;;;;;;
URKZ;"ПАО ""Уралкуз""";aо;1-01-32341-D;;;;;;;547761,0;5430,0;2974342230,0;547761,0;8133,0;4454940213,0;547761,0;8166,0;4473016326,0;547761,0;4587,0;2512579707,0;547761,0;4900,0;2684028900,0;547761,0;4861,0;2662666221,0;547761,0;5205,0;2851096005,0;547761,0;4654,0;2549279694,0;547761,0;6104,0;3343533144,0;547761,0;6299,0;3450346539,0;547761,0;6060,0;3319431660,0;547761,0;5900,0;3231789900,0;547761,0;5920,0;3242745120,0;547761,0;5000,0;2738805000,0;547761,0;4720,0;2585431920,0;547761,0;5080,0;2782625880,0;547761,0;4560,0;2497790160,0;547761,0;4950,0;2711416950,0;547761,0;7060,0;3867192660,0;547761,0;5350,0;2930521350,0;547761,0;6230,0;3412551030,0;547761,0;7990,0;4376610390,0;547761,0;7940,0;4349222340,0;547761,0;7780,0;4261580580,0;547761,0;7810,0;4278013410,0;547761,0;7200,0;3943879200,0;547761,0;7550,0;4135595550,0;547761,0;8040,0;4403998440,0;547761,0;9240,0;5061311640,0;547761,0;9360,0;5127042960,0;547761,0;9900,0;5422833900,0;547761,0;9920,0;5433789120,0;547761,0;12060,0;6605997660,0;547761,0;15780,0;8643668580,0;547761,0;15780,0;8643668580,0
USBN;"ПАО ""БАНК УРАЛСИБ""";aо;10200030B;292575808568,0;0,12633;36961101896,4;292575808568,0;0,12051;35258310690,53;292575808568,0;0,0972;28438368592,81;292575808568,0;0,08326;24359861821,37;292575808568,0;0,09172;26835053161,86;292575808568,0;0,07472;21861264416,2;292575808568,0;0,07009;20506638422,53;292575808568,0;0,05867;17165422688,68;292575808568,0;0,03749;10968667063,21;292575808568,0;0,02901;8487624206,56;292575808568,0;0,03002;8783125773,21;298239724736,0;0,02493;7435116337,67;298239724736,0;0,0193;5756026687,4;298239724736,0;0,0291;8678775989,82;298239724736,0;0,0319;9513847219,08;298239724736,0;0,0365;10885749952,86;298239724736,0;0,108;32209890271,49;298239724736,0;0,0948;28273125904,97;298239724736,0;0,0884;26364391666,66;298239724736,0;0,1027;30629219730,39;298239724736,0;0,1316;39248347775,26;;;;298239724736,0;0,0881;26274919749,24;360134697357,0;0,0873;31439759079,27;360134697357,0;0,0859;30935570502,97;360134697357,0;0,0787;28342600682,0;360134697357,0;0,0665;23948957374,24;360134697357,0;0,0649;23372741858,47;360134697357,0;0,0588;21175920204,59;360134697357,0;0,0738;26577940664,95;360134697357,0;0,0731;26325846376,8;360134697357,0;0,0831;29927193350,37;360134697357,0;0,0925;33312459505,52;360134697357,0;0,0674;24273078601,86;360134697357,0;0,0691;24885307587,37;360134697357,0;0,0676;24345105541,33;360134697357,0;0,0682;24561186359,75
USYN;"ОАО ""УК ""Синергия""";aо;1-01-05163-D;7000000,0;;;7000000,0;;;7000000,0;;;7000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UTAR;"ПАО ""Авиакомпания ""ЮТэйр""";aо;1-01-00077-F;577208000,0;17,8;10274302400,0;577208000,0;20,195;11656715560,0;577208000,0;20,089;11595531512,0;577208000,0;20,805;12008812440,0;577208000,0;24,634;14218941872,0;577208000,0;23,339;13471457512,0;577208000,0;23,08;13321960640,0;577208000,0;23,218;13401615344,0;577208000,0;24,039;13875503112,0;577208000,0;22,652;13074915616,0;577208000,0;22,015;12707234120,0;577208000,0;13,242;7643388336,0;577208000,0;8,2;4733105600,0;577208000,0;10,25;5916382000,0;577208000,0;11,2;6464729600,0;577208000,0;10,0;5772080000,0;577208000,0;11,2;6464729600,0;577208000,0;9,65;5570057200,0;3702208000,0;9,06;33542004480,0;3702208000,0;9,35;34615644800,0;3702208000,0;10,18;37688477440,0;3702208000,0;9,93;36762925440,0;3702208000,0;8,17;30247039360,0;3702208000,0;8,53;31579834240,0;3702208000,0;8,97;33208805760,0;3702208000,0;8,46;31320679680,0;3702208000,0;8,07;29876818560,0;3702208000,0;8,0;29617664000,0;3702208000,0;7,6;28136780800,0;3702208000,0;7,5;27766560000,0;3702208000,0;6,89;25508213120,0;3702208000,0;6,75;24989904000,0;3702208000,0;7,04;26063544320,0;3702208000,0;6,2;22953689600,0;3702208000,0;7,09;26248654720,0;3702208000,0;6,86;25397146880,0;3702208000,0;6,63;24545639040,0
UTII;"ПАО ""Платформа ЮТИНЕТ.РУ""";aо;1-01-14589-A;20000000,0;156,49;3129800000,0;22000000,0;166,24;3657280000,0;22000000,0;199,4;4386800000,0;22000000,0;199,17;4381740000,0;22000000,0;125,68;2764960000,0;22000000,0;81,71;1797620000,0;22000000,0;19,8;435600000,0;22000000,0;39,91;878020000,0;22000000,0;36,68;806960000,0;22000000,0;44,89;987580000,0;22000000,0;44,54;979880000,0;22000000,0;42,92;944240000,0;22000000,0;42,2;928400000,0;22000000,0;43,5;957000000,0;22000000,0;25,7;565400000,0;22000000,0;21,1;464200000,0;22000000,0;20,5;451000000,0;22000000,0;22,1;486200000,0;22000000,0;20,1;442200000,0;22000000,0;15,1;332200000,0;22000000,0;13,6;299200000,0;22000000,0;15,4;338800000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UTSY;"ПАО ""ЕТС""";aо;1-01-05281-D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430000000,0;1,9865;854195000,0;430000000,0;1,665;715950000,0;430000000,0;1,44;619200000,0;430000000,0;1,64;705200000,0;430000000,0;1,36;584800000,0;430000000,0;1,59;683700000,0;430000000,0;0,93;399900000,0;430000000,0;0,34;146200000,0;430000000,0;0,197;84710000,0;430000000,0;0,262;112660000,0;430000000,0;0,219;94170000,0;430000000,0;0,16;68800000,0;430000000,0;0,076;32680000,0;430000000,0;0,071;30530000,0;430000000,0;0,071;30530000,0;430000000,0;;;;;;;;;;;;;;;;;;;;;;;
UUAZ;"ОАО ""У-УАЗ""";aо;1-01-20284-F;267265350,0;79,07;21132671224,5;267265350,0;79,37;21212850829,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UWGN;"ПАО ""НПК ОВК""";aо;1-01-82031-H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105556000,0;727,1;76749767600,0;105556000,0;735,8;77668104800,0;105556000,0;742,5;78375330000,0;105556000,0;748,0;78955888000,0;113423948,0;730,0;82799482040,0;113423948,0;779,5;88413967466,0;113423948,0;795,5;90228750634,0;113423948,0;802,0;90966006296,0;115996689,0;795,0;92217367755,0;115996689,0;730,0;84677582970,0;115996689,0;788,0;91405390932,0;115996689,0;734,0;85141569726,0;115996689,0;642,0;74469874338,0;115996689,0;462,2;53613669655,8;115996689,0;403,2;46769865004,8;115996689,0;430,2;49901775607,8;115996689,0;415,3;48173424941,7;115996689,0;356,5;41352819628,5;115996689,0;315,4;36585355710,6;115996689,0;227,5;26389246747,5;115996689,0;237,1;27502814961,9;115996689,0;200,2;23222537137,8;115996689,0;144,1;16715122884,9
VDSB;"ПАО ""Владимирэнергосбыт""";aо;1-01-50087-A;29165220,0;17,333;505520758,26;29165220,0;17,533;511353802,26;29165220,0;15,402;449202718,44;29165220,0;8,51;248196022,2;29165220,0;8,533;248866822,26;29165220,0;9,545;278382024,9;29165220,0;;;29165220,0;8,58;250237587,6;29165220,0;7,589;221334854,58;29165220,0;7,028;204973166,16;29165220,0;;;29165220,0;5,988;174641337,36;29165220,0;6,18;180241059,6;29165220,0;7,22;210572888,4;29165220,0;7,18;209406279,6;29165220,0;9,7;282902634,0;29165220,0;11,0;320817420,0;29165220,0;;;29165220,0;11,4;332483508,0;29165220,0;13,8;402480036,0;29165220,0;12,45;363106989,0;29165220,0;12,65;368940033,0;29165220,0;6,5;189573930,0;29165220,0;5,15;150200883,0;29165220,0;4,45;129785229,0;29165220,0;4,6;134160012,0;29165220,0;4,05;118119141,0;29165220,0;3,85;112286097,0;29165220,0;3,82;111411140,4;29165220,0;12,48;363981945,6;29165220,0;8,69;253445761,8;29165220,0;9,03;263361936,6;29165220,0;8,2;239154804,0;;;;;;;;;;;;
VERT;"ОАО ""Прайм Солар""";aо;1-01-55171-E;500000000,0;;;500000000,0;;;500000000,0;;;500000000,0;;;500000000,0;;;500000000,0;;;500000000,0;;;500000000,0;;;500000000,0;;;500000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VGSB;"ПАО ""Волгоградэнергосбыт""";aо;1-01-65103-D;319595965,0;7,1525;2285910139,66;319595965,0;2,8892;923376662,08;319595965,0;1,9277;616085141,73;319595965,0;1,8612;594832010,06;319595965,0;2,298;734431527,57;319595965,0;1,1653;372425178,01;319595965,0;1,0848;346697702,83;319595965,0;1,076;343885258,34;319595965,0;;;319595965,0;;;319595965,0;;;319595965,0;;;319595965,0;;;319595965,0;0,711;227232731,12;319595965,0;0,7;223717175,5;319595965,0;1,431;457341825,92;319595965,0;1,07;341967682,55;319595965,0;1,165;372329299,23;319595965,0;1,58;504961624,7;319595965,0;1,525;487383846,63;319595965,0;1,445;461816169,43;319595965,0;1,29;412278794,85;319595965,0;1,09;348359601,85;319595965,0;1,175;375525258,88;319595965,0;1,015;324389904,48;319595965,0;1,005;321193944,83;319595965,0;0,875;279646469,38;319595965,0;;;319595965,0;0,81;258872731,65;319595965,0;2,228;712059810,02;319595965,0;1,844;589334959,46;319595965,0;1,635;522539402,78;319595965,0;1,515;484187886,98;319595965,0;1,455;465012129,08;319595965,0;1,63;520941422,95;319595965,0;4,04;1291167698,6;319595965,0;3,52;1124977796,8
VGSBP;"ПАО ""Волгоградэнергосбыт""";ап;2-01-65103-D;80499134,0;6,7776;545590930,6;80499134,0;3,6499;293813789,19;80499134,0;1,8441;148448453,01;80499134,0;;;80499134,0;2,197;176856597,4;80499134,0;1,5953;128420268,47;80499134,0;1,1094;89305739,26;80499134,0;;;80499134,0;;;80499134,0;;;80499134,0;;;80499134,0;;;80499134,0;;;80499134,0;;;80499134,0;;;80499134,0;1,239;99738427,03;80499134,0;0,84;67619272,56;80499134,0;1,05;84524090,7;80499134,0;1,48;119138718,32;80499134,0;1,565;125981144,71;80499134,0;1,215;97806447,81;80499134,0;1,195;96196465,13;80499134,0;1,08;86939064,72;80499134,0;1,205;97001456,47;80499134,0;0,965;77681664,31;80499134,0;0,89;71644229,26;80499134,0;0,81;65204298,54;80499134,0;;;80499134,0;0,635;51116950,09;80499134,0;1,56;125578649,04;80499134,0;1,388;111732797,99;80499134,0;1,245;100221421,83;80499134,0;1,075;86536569,05;80499134,0;0,85;68424263,9;80499134,0;1,125;90561525,75;80499134,0;1,895;152545858,93;80499134,0;1,73;139263501,82
VJGZ;"ПАО ""Варьеганнефтегаз""";aо;1-01-00017-A;18091110,0;569,9;10310123589,0;18091110,0;490,7;8877307677,0;18091110,0;472,0;8539003920,0;18091110,0;417,8;7558465758,0;18091110,0;357,3;6463953603,0;18091110,0;557,2;10080366492,0;18091110,0;422,8;7648921308,0;18091110,0;614,2;11111559762,0;18091110,0;689,2;12468393012,0;18091110,0;731,0;13224601410,0;18091110,0;799,2;14458415112,0;18091110,0;751,9;13602705609,0;18091110,0;717,0;12971325870,0;18091110,0;700,0;12663777000,0;18091110,0;794,0;14364341340,0;18091110,0;766,0;13857790260,0;18091110,0;651,0;11777312610,0;18091110,0;661,0;11958223710,0;18091110,0;681,0;12320045910,0;18091110,0;648,0;11723039280,0;18091110,0;618,0;11180305980,0;18091110,0;636,0;11505945960,0;18091110,0;576,0;10420479360,0;18091110,0;521,0;9425468310,0;18091110,0;489,0;8846552790,0;18091110,0;498,0;9009372780,0;18091110,0;494,0;8937008340,0;18091110,0;455,0;8231455050,0;18091110,0;425,0;7688721750,0;18091110,0;734,0;13278874740,0;18091110,0;615,0;11126032650,0;18091110,0;645,0;11668765950,0;18091110,0;683,0;12356228130,0;18091110,0;566,0;10239568260,0;18091110,0;596,0;10782301560,0;18091110,0;620,0;11216488200,0;18091110,0;803,0;14527161330,0
VJGZP;"ПАО ""Варьеганнефтегаз""";ап;2-01-00017-A;5883050,0;;;5883050,0;361,81;2128546320,5;5883050,0;349,25;2054655212,5;5883050,0;316,6;1862573630,0;5883050,0;311,05;1829922702,5;5883050,0;345,52;2032711436,0;5883050,0;360,59;2121368999,5;5883050,0;415,72;2445701546,0;5883050,0;354,12;2083305666,0;5883050,0;309,76;1822333568,0;5883050,0;490,53;2885812516,5;5883050,0;504,08;2965527844,0;5883050,0;488,0;2870928400,0;5883050,0;588,0;3459233400,0;5883050,0;523,0;3076835150,0;5883050,0;486,0;2859162300,0;5883050,0;452,0;2659138600,0;5883050,0;418,0;2459114900,0;5883050,0;366,0;2153196300,0;5883050,0;370,0;2176728500,0;5883050,0;399,0;2347336950,0;5883050,0;505,0;2970940250,0;5883050,0;450,0;2647372500,0;5883050,0;450,0;2647372500,0;5883050,0;397,0;2335570850,0;5883050,0;383,0;2253208150,0;5883050,0;389,0;2288506450,0;5883050,0;392,0;2306155600,0;5883050,0;290,0;1706084500,0;5883050,0;342,0;2012003100,0;5883050,0;317,0;1864926850,0;5883050,0;357,0;2100248850,0;5883050,0;357,0;2100248850,0;5883050,0;308,0;1811979400,0;5883050,0;336,0;1976704800,0;5883050,0;336,0;1976704800,0;5883050,0;394,0;2317921700,0
VLHZ;"ПАО ""ВХЗ""";aо;1-02-04847-A;5005605,0;162,82;815012606,1;5005605,0;157,91;790435085,55;5005605,0;155,9;780373819,5;5005605,0;159,81;799945735,05;5005605,0;268,72;1345106175,6;5005605,0;232,53;1163953330,65;5005605,0;171,38;857860584,9;5005605,0;174,77;874829585,85;5005605,0;182,49;913472856,45;5005605,0;157,28;787281554,4;5005605,0;158,36;792687607,8;5005605,0;150,57;753693944,85;5005605,0;126,5;633209032,5;5005605,0;130,0;650728650,0;5005605,0;115,5;578147377,5;5005605,0;114,5;573141772,5;5005605,0;128,5;643220242,5;5005605,0;158,0;790885590,0;5005605,0;124,0;620695020,0;5005605,0;126,5;633209032,5;5005605,0;108,5;543108142,5;5005605,0;93,0;465521265,0;5005605,0;78,5;392939992,5;5005605,0;95,5;478035277,5;5005605,0;90,0;450504450,0;5005605,0;98,0;490549290,0;5005605,0;85,5;427979227,5;5005605,0;75,0;375420375,0;5005605,0;57,4;287321727,0;5005605,0;57,75;289073688,75;5005605,0;54,1;270803230,5;5005605,0;53,25;266548466,25;5005605,0;55,55;278061357,75;5005605,0;52,2;261292581,0;5005605,0;48,65;243522683,25;5005605,0;53,95;270052389,75;5005605,0;70,3;351894031,5
VOSB;"ОАО ""Вологодская сбытовая компания""";aо;1-01-55109-E;20334996,0;13,184;268096587,26;20334996,0;13,811;280846629,76;20334996,0;11,042;224539025,83;20334996,0;12,5;254187450,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VRAO;"ПАО ""РАО ЭС Востока""";aо;1-01-55384-E;41041753984,0;0,30053;12334278324,81;41041753984,0;0,34885;14317415877,32;43358822914,0;0,22173;9613951804,72;43358822914,0;0,24243;10511479439,04;43358822914,0;0,21378;9269249162,55;43358822914,0;0,20309;8805743345,6;43358822914,0;0,17176;7447311423,71;43358822914,0;0,18818;8159263295,96;43358822914,0;0,19277;8358280293,13;43358822914,0;0,13269;5753282212,46;43358822914,0;0,16972;7358859424,96;43358822914,0;0,16534;7168947780,6;43358822914,0;0,162;7024129312,07;43358822914,0;0,173;7501076364,12;43358822914,0;0,25;10839705728,5;43358822914,0;0,301;13051005697,11;43358822914,0;0,381;16519711530,23;43358822914,0;0,34;14741999790,76;43358822914,0;0,335;14525205676,19;43358822914,0;;;43358822914,0;;;43358822914,0;;;43358822914,0;;;43358822914,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VRAOP;"ПАО ""РАО ЭС Востока""";ап;2-02-55384-E;2075149384,0;0,25945;538397507,68;2075149384,0;0,29681;615925088,67;2075149384,0;0,23859;495109891,53;2075149384,0;0,22616;469315784,69;2075149384,0;0,20876;433208185,4;2075149384,0;0,16304;338332355,57;2075149384,0;0,1267;262921426,95;2075149384,0;0,11819;245261905,69;2075149384,0;0,10947;227166603,07;2075149384,0;0,0883;183235690,61;2075149384,0;0,092;190913743,33;2075149384,0;0,08777;182135861,43;2075149384,0;0,086;178462847,02;2075149384,0;0,089;184688295,18;2075149384,0;0,1285;266656695,84;2075149384,0;0,223;462758312,63;2075149384,0;0,239;495960702,78;2075149384,0;0,214;444081968,18;2075149384,0;0,217;450307416,33;2075149384,0;;;2075149384,0;;;2075149384,0;;;2075149384,0;;;2075149384,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VRPH;"ОАО ""Верофарм""";aо;1-02-00575-H;10000000,0;874,4;8744000000,0;10000000,0;893,4;8934000000,0;10000000,0;749,3;7493000000,0;10000000,0;852,6;8526000000,0;10000000,0;832,9;8329000000,0;10000000,0;772,1;7721000000,0;10000000,0;704,9;7049000000,0;10000000,0;904,7;9047000000,0;10000000,0;943,4;9434000000,0;10000000,0;970,5;9705000000,0;10000000,0;1261,6;12616000000,0;10000000,0;1283,7;12837000000,0;10000000,0;1255,0;12550000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
